1                    	2                    	
 7.306583304729E+03  	 1.001963853951E+03  	
 2.203935463270E+04  	-5.572173837438E+02  	
 2.525263912430E+04  	 1.559127070991E+03  	
 2.161025830145E+03  	-7.189391409919E+02  	
 8.397863666776E+03  	 2.021777208630E+03  	
 5.946580274012E+03  	 1.550470602687E+02  	
 2.569471072143E+04  	-2.235278587526E+03  	
 6.497357304080E+03  	-1.363546788173E+03  	
 9.594884574475E+03  	 4.239810033453E+02  	
 2.436814860757E+04  	 8.032312353947E+02  	
 6.247767781959E+03  	-1.482190682188E+03  	
 7.041414648291E+03  	-1.338086944424E+03  	
 2.716145799761E+03  	-7.923485937144E+02  	
 2.478992871624E+04  	 8.032047317399E+03  	
 4.278867239792E+03  	-7.570476488132E+02  	
 5.833435229923E+03  	-1.494846729736E+03  	
 1.475465121940E+04  	-1.873092606340E+03  	
 9.885912784429E+04  	 1.684056623752E+04  	
 1.007739135135E+04  	 4.934071435867E+02  	
 2.133204912840E+03  	-1.065662995127E+02  	
 1.836715585385E+04  	 3.457716729237E+03  	
 4.085744903486E+03  	-6.182447930581E+02  	
 3.129853406055E+04  	-1.763916664390E+02  	
 7.658601824726E+03  	-1.917323850911E+02  	
 2.854699156202E+03  	-3.199003845792E+02  	
 3.222791983064E+04  	-2.247347574981E+01  	
 1.070056379239E+04  	-3.530715154950E+02  	
 9.372133529568E+03  	 2.498229983794E+03  	
 3.164143645512E+03  	-1.227724011700E+03  	
 1.440823688593E+04  	-1.552422377212E+03  	
 2.424558973652E+04  	 4.707255366526E+03  	
 9.872012675637E+04  	 6.391970813344E+03  	
 1.677477399367E+04  	-1.855075979000E+03  	
 5.643116486962E+03  	-6.177738156804E+01  	
 1.400968649543E+04  	-7.147588483350E+02  	
 5.254505091615E+03  	-8.637972671330E+02  	
 2.444383516348E+04  	 6.675216570404E+03  	
 9.962602617793E+03  	-8.553570984427E+02  	
 6.203230595521E+03  	 1.120247419698E+02  	
 2.165772905050E+03  	 1.216126899622E+02  	
 1.424091340505E+03  	 3.919367002781E+03  	
 7.335812801460E+03  	 1.365649753916E+02  	
 9.513468523940E+02  	-1.527815879357E+01  	
 6.265402363583E+03  	 2.657308351531E+03  	
 8.689254166343E+03  	 2.601508297249E+03  	
 1.957624504126E+03  	-5.831202644259E+02  	
 5.381911181502E+04  	 3.429266839374E+03  	
 3.124944505073E+03  	-1.466614125054E+02  	
 4.467380749498E+03  	-7.658656674314E+02  	
 4.418353571616E+03  	-7.992489740265E+02  	
 4.200613505177E+03  	-3.867288029380E+02  	
 5.445708997560E+03  	-8.100894511533E+02  	
 9.843262388095E+03  	 2.685177242143E+03  	
 1.848458339990E+04  	 1.875597670207E+02  	
 6.121523319008E+04  	 4.603010648011E+03  	
 2.162706528368E+03  	 6.874416664196E+02  	
 4.528146478071E+03  	 6.375996452494E+03  	
 1.388027853539E+04  	-3.758355628120E+03  	
 2.998824840252E+03  	-7.843627459982E+01  	
 5.932131959950E+03  	-4.768653169758E+02  	
 5.031735514193E+03  	 6.596534524613E+02  	
 2.969467926027E+03  	-4.087346256952E+02  	
 4.731658604365E+03  	 4.698060704484E+02  	
 1.522452953628E+04  	-3.033938839092E+03  	
 3.944915798007E+04  	 3.906792406473E+03  	
 1.018392354280E+04  	-1.521418137803E+03  	
 2.321818897980E+04  	-3.075869132104E+02  	
 6.051113119862E+03  	-6.570018895156E+02  	
 9.671087839936E+03  	-1.129530063339E+02  	
 7.427785482525E+03  	 1.349476468178E+03  	
 1.748362648457E+04  	 1.192132080732E+03  	
 1.774492563904E+04  	-3.358083335847E+02  	
 1.006901744359E+04  	 1.399230894350E+03  	
 5.056854871568E+03  	-1.250859171460E+03  	
 1.224097981534E+04  	-3.069014309587E+03  	
 1.202449547255E+04  	-1.886300095413E+03  	
 6.984080262457E+03  	-3.054154670106E+02  	
 1.992519476104E+04  	 7.260171410989E+03  	
 1.266579429750E+04  	-8.708329131843E+01  	
 2.475267981314E+04  	 3.326374894998E+03  	
 2.876006719280E+03  	-1.932508499227E+02  	
 1.535087144021E+04  	-3.598641729904E+02  	
 1.933434749472E+04  	 3.317274783132E+03  	
 7.962175396412E+03  	-2.522896550546E+03  	
 1.151113178947E+04  	-1.828158198294E+03  	
 1.075326880507E+04  	 1.059753123150E+03  	
 9.519029821956E+03  	-1.952076452976E+03  	
 2.786484632405E+03  	 2.185653388527E+02  	
 2.456724185496E+03  	-1.716902186591E+02  	
 2.724124417826E+04  	 3.818766317732E+02  	
 4.425280371271E+04  	-5.666003072777E+03  	
 6.660601806840E+03  	 1.011592608337E+04  	
 7.620433367253E+03  	 9.216874591545E+03  	
 1.037279755614E+04  	-6.512770669118E+02  	
 1.197500926394E+04  	 2.609268729807E+03  	
 4.951546957196E+03  	 1.587486499216E+02  	
 3.507899144762E+03  	-4.907041481034E+02  	
 4.542378525825E+03  	 5.868949239906E+03  	
 3.086324687833E+03  	 5.820417097484E+02  	
 3.681821202447E+03  	 1.700578765486E+03  	
 1.972034885679E+03  	-8.035531486294E+02  	
 4.341558057597E+04  	 1.713492334746E+03  	
 3.942094386040E+03  	-4.924152725330E+02  	
 2.089017310592E+04  	-7.898709146495E+02  	
 2.971475615788E+03  	-7.812746855754E+02  	
 3.603201309365E+04  	-9.774620332829E+03  	
 3.571619542904E+03  	-5.758444307666E+02  	
 4.141424507242E+01  	-6.622067009634E+00  	
 3.314261765179E+04  	 1.737782393522E+04  	
 9.915293963500E+04  	 1.866589873779E+04  	
 5.965168740038E+01  	-1.610700767140E+01  	
 6.487068136665E+04  	 1.046268813870E+04  	
 3.565358355532E+04  	-2.617002501543E+02  	
 3.579823806084E+04  	-5.710192546981E+03  	
 6.236210534117E+03  	-1.320365602279E+03  	
 1.964921131800E+04  	 3.217531584521E+03  	
 1.864212350463E+02  	-4.553410184487E+01  	
 5.205208833736E+03  	-4.543695183771E+02  	
 2.533103494495E+03  	 3.294897114962E+02  	
 8.161873562706E+02  	 1.923152050772E+02  	
 9.742233081197E+02  	 2.083090876281E+02  	
 4.481395678012E+03  	 8.150100954961E+03  	
 3.510220231106E+03  	 8.646168528945E+01  	
 3.299277015020E+03  	-8.303396031108E+02  	
 3.862749051458E+03  	-2.236337828076E+02  	
 6.039145839599E+02  	 3.606834188131E+02  	
 4.678951387863E+04  	 2.503958255147E+03  	
 4.865438227670E+01  	 1.390126815770E+01  	
 4.953550778460E+01  	-2.204005219248E+00  	
 9.479060077290E+03  	 1.457748039070E+01  	
 1.300640480487E+02  	 5.858526126096E+03  	
 2.396896347317E+02  	 8.496458491694E+02  	
 3.064102964005E+03  	-1.945950598584E+02  	
 6.759084965840E+02  	-6.960230743186E+01  	
 2.899399374041E+02  	-2.566413474814E+01  	
 1.258500532063E+02  	 2.331773266506E+01  	
 2.596701826814E+02  	 2.548458097202E+01  	
 1.255891401661E+04  	-9.762309409951E+02  	
 3.662046114502E+01  	 9.861182156597E+01  	
 6.651872115939E+01  	-1.912316285829E+01  	
 6.879880568827E+03  	-3.970623333689E+03  	
 2.752788598157E+03  	-1.581935852695E+03  	
 5.957600262656E+04  	-1.735278615557E+04  	
 1.142181206560E+04  	 9.596697845173E+02  	
 3.673338639955E+04  	 2.656794742074E+03  	
 4.913221666969E+01  	 3.202252412510E+01  	
 2.549596879690E+04  	-1.132335304090E+03  	
 1.555172125666E+04  	-4.059126428885E+02  	
 2.525589940571E+03  	 1.357788111480E+04  	
 1.785924469296E+04  	 2.391544181542E+03  	
 1.149559651602E+04  	 3.004870871731E+03  	
 4.636033533922E+04  	-9.474214130735E+02  	
 1.335402196659E+04  	-6.831271417983E+03  	
 4.250725667703E+03  	-2.089599779587E+03  	
 5.630701167814E+02  	-2.147821543016E+02  	
 5.729988723115E+03  	 1.915320657618E+02  	
 1.410723358059E+04  	 7.474123049232E+01  	
 2.631176834303E+04  	 1.920680478299E+04  	
 2.286112345476E+04  	 2.124969174675E+04  	
 8.198613502574E+03  	-3.310079315916E+03  	
 3.268783097097E+03  	-7.747180552179E+02  	
 2.424661816020E+04  	 9.234429332015E+02  	
 1.278036150480E+01  	 1.544424285554E+01  	
 1.013527949095E+05  	 1.670896826946E+04  	
 2.049075157257E+04  	-3.190466555214E+03  	
 4.419196991123E+01  	 4.106617388901E+01  	
 1.583632056402E+03  	-5.418749343165E+02  	
 3.404474894097E+01  	 2.482121237092E+00  	
 2.556020581601E+04  	 3.967285784969E+03  	
